INFO 2026-04-25 12:50:33,821 autoreload 1732 28032 Watching for file changes with StatReloader
INFO 2026-04-25 15:18:42,622 basehttp 28760 9668 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:18:42,645 basehttp 28760 17648 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:42,657 basehttp 28760 30960 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:18:42,672 basehttp 28760 7056 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:18:42,677 basehttp 28760 17648 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:18:42,681 basehttp 28760 9668 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:18:42,686 basehttp 28760 16820 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:18:42,697 basehttp 28760 18160 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:18:42,722 basehttp 28760 30960 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:18:42,724 basehttp 28760 9668 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:18:42,744 basehttp 28760 16820 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:20:00,751 basehttp 28760 12420 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:20:00,756 basehttp 28760 24548 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:20:00,769 basehttp 28760 32036 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:20:00,769 basehttp 28760 29816 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:20:00,780 basehttp 28760 32436 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:20:00,782 basehttp 28760 3624 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:20:00,783 basehttp 28760 32036 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:20:00,785 basehttp 28760 24548 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:20:00,803 basehttp 28760 32436 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:20:00,806 basehttp 28760 32036 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:20:00,816 basehttp 28760 3624 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:20:00,837 basehttp 28760 32036 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:20:00,842 basehttp 28760 29816 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:20:00,845 basehttp 28760 24548 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:20:00,847 basehttp 28760 12420 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:20:00,856 basehttp 28760 32436 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:20:00,879 basehttp 28760 32036 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:20:00,897 basehttp 28760 24548 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:20:16,330 basehttp 28760 27332 "OPTIONS /api/token/ HTTP/1.1" 200 0
INFO 2026-04-25 15:20:17,313 basehttp 28760 27332 "POST /api/token/ HTTP/1.1" 200 489
INFO 2026-04-25 15:20:17,509 basehttp 28760 27332 "OPTIONS /api/crm/clientes/ HTTP/1.1" 200 0
INFO 2026-04-25 15:20:17,512 basehttp 28760 31448 "OPTIONS /api/crm/clientes/ HTTP/1.1" 200 0
INFO 2026-04-25 15:20:17,612 basehttp 28760 31448 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:20:17,630 basehttp 28760 27332 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:25:41,309 autoreload 19936 19824 Watching for file changes with StatReloader
INFO 2026-04-25 15:25:52,812 basehttp 19936 14120 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:25:52,812 basehttp 19936 21864 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:25:52,816 basehttp 19936 21392 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:25:52,859 basehttp 19936 21896 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:25:52,862 basehttp 19936 21392 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:25:52,871 basehttp 19936 21392 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 15:25:52,872 basehttp 19936 21896 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:25:52,881 basehttp 19936 21392 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 15:25:52,894 basehttp 19936 21392 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 15:25:52,895 basehttp 19936 21896 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 15:25:52,905 basehttp 19936 17700 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:25:52,913 basehttp 19936 14120 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 15:25:52,925 basehttp 19936 14136 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:25:52,927 basehttp 19936 21896 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 15:25:52,940 basehttp 19936 21864 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:25:52,967 basehttp 19936 14120 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 15:25:52,978 basehttp 19936 21896 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 15:25:52,978 basehttp 19936 17700 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:07:41,934 basehttp 19936 18316 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 16:07:41,939 basehttp 19936 20864 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:07:41,939 basehttp 19936 13736 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 16:07:41,940 basehttp 19936 20748 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 16:07:41,940 basehttp 19936 3680 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 16:07:41,970 basehttp 19936 24652 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 16:07:41,996 basehttp 19936 20864 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 16:07:42,004 basehttp 19936 20748 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 16:07:42,004 basehttp 19936 3680 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:07:42,009 basehttp 19936 24652 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 16:07:42,023 basehttp 19936 20864 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 16:07:42,027 basehttp 19936 18316 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 16:07:42,041 basehttp 19936 24652 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 16:07:42,047 basehttp 19936 3680 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 16:07:42,056 basehttp 19936 20748 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 16:07:42,064 basehttp 19936 20864 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 16:07:42,064 basehttp 19936 13736 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:07:42,093 basehttp 19936 20748 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:10:30,709 basehttp 19936 20748 "OPTIONS /api/token/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:31,904 basehttp 19936 20748 "POST /api/token/ HTTP/1.1" 200 489
INFO 2026-04-25 16:10:32,243 basehttp 19936 20748 "OPTIONS /api/facturacion/facturas/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,245 basehttp 19936 13736 "OPTIONS /api/crm/clientes/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,246 basehttp 19936 20864 "OPTIONS /api/inventarios/productos/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,251 basehttp 19936 3680 "OPTIONS /api/facturacion/resoluciones/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,263 basehttp 19936 20864 "OPTIONS /api/facturacion/facturas/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,264 basehttp 19936 13736 "OPTIONS /api/crm/clientes/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,271 basehttp 19936 20748 "OPTIONS /api/inventarios/productos/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,279 basehttp 19936 24652 "OPTIONS /api/facturacion/resoluciones/ HTTP/1.1" 200 0
INFO 2026-04-25 16:10:32,298 basehttp 19936 3680 "GET /api/facturacion/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 16:10:32,298 basehttp 19936 20864 "GET /api/facturacion/resoluciones/ HTTP/1.1" 200 301
INFO 2026-04-25 16:10:32,303 basehttp 19936 18316 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:10:32,327 basehttp 19936 24652 "GET /api/facturacion/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 16:10:32,329 basehttp 19936 20748 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:10:32,339 basehttp 19936 18316 "GET /api/facturacion/resoluciones/ HTTP/1.1" 200 301
INFO 2026-04-25 16:10:32,361 basehttp 19936 13736 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:10:32,410 basehttp 19936 18316 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:11:58,106 autoreload 19936 19824 C:\Postgres\ERP-8AMPERIOS\erp_core\urls.py changed, reloading.
INFO 2026-04-25 16:12:01,994 autoreload 23276 8664 Watching for file changes with StatReloader
INFO 2026-04-25 16:12:11,829 autoreload 23276 8664 C:\Postgres\ERP-8AMPERIOS\erp_core\urls.py changed, reloading.
INFO 2026-04-25 16:12:13,588 autoreload 10812 21308 Watching for file changes with StatReloader
INFO 2026-04-25 16:17:50,925 basehttp 10812 12968 "OPTIONS /api/crm/cotizaciones/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,925 basehttp 10812 15868 "OPTIONS /api/ventas/pedidos/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,932 basehttp 10812 12968 "OPTIONS /api/operaciones/proyectos/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,933 basehttp 10812 15868 "OPTIONS /api/kave/disenos/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,935 basehttp 10812 5528 "OPTIONS /api/ventas/facturas/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,937 basehttp 10812 23132 "OPTIONS /api/compras/ordenes/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,938 basehttp 10812 16036 "OPTIONS /api/compras/proveedores/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,938 basehttp 10812 12968 "OPTIONS /api/crm/cotizaciones/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,943 basehttp 10812 23132 "OPTIONS /api/compras/proveedores/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,944 basehttp 10812 16036 "OPTIONS /api/ventas/facturas/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,944 basehttp 10812 5528 "OPTIONS /api/ventas/pedidos/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,944 basehttp 10812 12968 "OPTIONS /api/compras/ordenes/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,949 basehttp 10812 16036 "OPTIONS /api/kave/disenos/ HTTP/1.1" 200 0
INFO 2026-04-25 16:17:50,949 basehttp 10812 23132 "OPTIONS /api/operaciones/proyectos/ HTTP/1.1" 200 0
WARNING 2026-04-25 16:17:51,076 log 10812 18720 Unauthorized: /api/crm/clientes/
WARNING 2026-04-25 16:17:51,076 log 10812 23132 Unauthorized: /api/kave/disenos/
WARNING 2026-04-25 16:17:51,076 log 10812 12968 Unauthorized: /api/ventas/pedidos/
WARNING 2026-04-25 16:17:51,076 log 10812 5528 Unauthorized: /api/crm/cotizaciones/
WARNING 2026-04-25 16:17:51,076 log 10812 15868 Unauthorized: /api/inventarios/productos/
WARNING 2026-04-25 16:17:51,076 log 10812 16036 Unauthorized: /api/operaciones/proyectos/
WARNING 2026-04-25 16:17:51,078 basehttp 10812 18720 "GET /api/crm/clientes/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,078 basehttp 10812 12968 "GET /api/ventas/pedidos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,079 basehttp 10812 15868 "GET /api/inventarios/productos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,079 basehttp 10812 23132 "GET /api/kave/disenos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,079 basehttp 10812 5528 "GET /api/crm/cotizaciones/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,081 log 10812 18720 Unauthorized: /api/ventas/facturas/
WARNING 2026-04-25 16:17:51,084 log 10812 12968 Unauthorized: /api/compras/ordenes/
WARNING 2026-04-25 16:17:51,084 basehttp 10812 16036 "GET /api/operaciones/proyectos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,087 log 10812 15868 Unauthorized: /api/compras/proveedores/
WARNING 2026-04-25 16:17:51,089 log 10812 23132 Unauthorized: /api/crm/clientes/
WARNING 2026-04-25 16:17:51,090 log 10812 5528 Unauthorized: /api/inventarios/productos/
WARNING 2026-04-25 16:17:51,093 log 10812 16036 Unauthorized: /api/ventas/pedidos/
WARNING 2026-04-25 16:17:51,095 basehttp 10812 18720 "GET /api/ventas/facturas/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,095 basehttp 10812 12968 "GET /api/compras/ordenes/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,096 basehttp 10812 15868 "GET /api/compras/proveedores/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,096 basehttp 10812 23132 "GET /api/crm/clientes/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,097 basehttp 10812 16036 "GET /api/ventas/pedidos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,097 basehttp 10812 5528 "GET /api/inventarios/productos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,127 log 10812 18720 Unauthorized: /api/kave/disenos/
WARNING 2026-04-25 16:17:51,129 log 10812 12968 Unauthorized: /api/crm/cotizaciones/
WARNING 2026-04-25 16:17:51,131 log 10812 15868 Unauthorized: /api/operaciones/proyectos/
WARNING 2026-04-25 16:17:51,133 log 10812 23132 Unauthorized: /api/ventas/facturas/
WARNING 2026-04-25 16:17:51,134 log 10812 16036 Unauthorized: /api/compras/ordenes/
WARNING 2026-04-25 16:17:51,136 log 10812 5528 Unauthorized: /api/compras/proveedores/
WARNING 2026-04-25 16:17:51,137 basehttp 10812 18720 "GET /api/kave/disenos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,137 basehttp 10812 12968 "GET /api/crm/cotizaciones/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,137 basehttp 10812 15868 "GET /api/operaciones/proyectos/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,139 basehttp 10812 16036 "GET /api/compras/ordenes/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,139 basehttp 10812 23132 "GET /api/ventas/facturas/ HTTP/1.1" 401 172
WARNING 2026-04-25 16:17:51,141 basehttp 10812 5528 "GET /api/compras/proveedores/ HTTP/1.1" 401 172
INFO 2026-04-25 16:18:05,367 basehttp 10812 5528 "POST /api/token/ HTTP/1.1" 200 489
INFO 2026-04-25 16:18:05,773 basehttp 10812 5528 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:18:05,827 basehttp 10812 16036 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:18:05,839 basehttp 10812 23132 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:18:05,869 basehttp 10812 16036 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:18:12,599 basehttp 10812 16036 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:18:12,611 basehttp 10812 5528 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:18:12,633 basehttp 10812 23132 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:18:12,666 basehttp 10812 5528 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:18:14,353 basehttp 10812 5528 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:18:14,366 basehttp 10812 16036 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:18:14,388 basehttp 10812 23132 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:18:14,426 basehttp 10812 16036 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 16:18:14,664 basehttp 10812 16036 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:18:14,671 basehttp 10812 23132 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:22:05,114 autoreload 10812 21308 C:\Postgres\ERP-8AMPERIOS\erp_core\views.py changed, reloading.
INFO 2026-04-25 16:22:07,346 autoreload 23504 15276 Watching for file changes with StatReloader
INFO 2026-04-25 16:22:16,724 autoreload 23504 15276 C:\Postgres\ERP-8AMPERIOS\erp_core\urls.py changed, reloading.
INFO 2026-04-25 16:22:18,735 autoreload 8644 25908 Watching for file changes with StatReloader
INFO 2026-04-25 16:22:28,420 autoreload 8644 25908 C:\Postgres\ERP-8AMPERIOS\erp_core\urls.py changed, reloading.
INFO 2026-04-25 16:22:29,779 autoreload 7080 9752 Watching for file changes with StatReloader
INFO 2026-04-25 16:30:55,001 autoreload 1124 5604 Watching for file changes with StatReloader
INFO 2026-04-25 16:31:46,908 autoreload 24608 23700 Watching for file changes with StatReloader
INFO 2026-04-25 16:32:06,255 basehttp 24608 24924 "POST /api/token/ HTTP/1.1" 200 489
INFO 2026-04-25 16:32:06,387 basehttp 24608 24924 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:32:06,440 basehttp 24608 24964 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 16:33:49,655 autoreload 24608 23700 C:\Postgres\ERP-8AMPERIOS\erp_core\views.py changed, reloading.
INFO 2026-04-25 16:33:51,715 autoreload 12672 23612 Watching for file changes with StatReloader
INFO 2026-04-25 16:39:10,417 autoreload 12672 23612 C:\Postgres\ERP-8AMPERIOS\erp_core\views.py changed, reloading.
INFO 2026-04-25 16:39:12,560 autoreload 4456 2168 Watching for file changes with StatReloader
INFO 2026-04-25 16:39:18,174 autoreload 4456 2168 C:\Postgres\ERP-8AMPERIOS\erp_core\urls.py changed, reloading.
INFO 2026-04-25 16:39:19,930 autoreload 14272 22072 Watching for file changes with StatReloader
INFO 2026-04-25 17:07:49,899 autoreload 14272 22072 C:\Postgres\ERP-8AMPERIOS\erp_core\settings.py changed, reloading.
INFO 2026-04-25 17:07:52,910 autoreload 9796 5612 Watching for file changes with StatReloader
INFO 2026-04-25 17:10:12,323 autoreload 23692 16036 Watching for file changes with StatReloader
INFO 2026-04-25 17:11:11,378 basehttp 23692 25556 "POST /api/token/ HTTP/1.1" 200 489
INFO 2026-04-25 17:11:11,535 basehttp 23692 25556 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:11,597 basehttp 23692 20096 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:30,889 basehttp 23692 20096 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:30,899 basehttp 23692 25556 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:32,236 basehttp 23692 25556 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:32,245 basehttp 23692 20096 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:32,531 basehttp 23692 20096 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:32,556 basehttp 23692 20096 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 17:11:32,566 basehttp 23692 25556 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 17:11:32,579 basehttp 23692 20096 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 17:11:32,597 basehttp 23692 25556 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 17:11:32,611 basehttp 23692 25556 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 17:11:32,620 basehttp 23692 20096 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 17:11:32,629 basehttp 23692 20096 "GET /api/crm/clientes/ HTTP/1.1" 200 1337
INFO 2026-04-25 17:11:32,644 basehttp 23692 25556 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 17:11:32,652 basehttp 23692 25556 "GET /api/ventas/pedidos/ HTTP/1.1" 200 2
INFO 2026-04-25 17:11:32,666 basehttp 23692 20096 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 17:11:32,670 basehttp 23692 25556 "GET /api/crm/cotizaciones/ HTTP/1.1" 200 2637
INFO 2026-04-25 17:11:32,671 basehttp 23692 20096 "GET /api/ventas/facturas/ HTTP/1.1" 200 2
INFO 2026-04-25 17:11:32,679 basehttp 23692 25556 "GET /api/compras/proveedores/ HTTP/1.1" 200 407
INFO 2026-04-25 17:11:32,681 basehttp 23692 20096 "GET /api/operaciones/proyectos/ HTTP/1.1" 200 2
INFO 2026-04-25 17:11:32,702 basehttp 23692 25556 "GET /api/compras/ordenes/ HTTP/1.1" 200 282
INFO 2026-04-25 17:11:32,714 basehttp 23692 20096 "GET /api/kave/disenos/ HTTP/1.1" 200 3585
INFO 2026-04-25 17:11:32,733 basehttp 23692 25556 "GET /api/inventarios/productos/ HTTP/1.1" 200 3611
INFO 2026-04-25 17:14:10,629 basehttp 23692 11696 "GET /api/list-models/ HTTP/1.1" 200 11915
INFO 2026-04-25 17:14:17,982 basehttp 23692 11696 "OPTIONS /api/export-data/ HTTP/1.1" 200 0
INFO 2026-04-25 17:14:18,144 basehttp 23692 11696 "POST /api/export-data/ HTTP/1.1" 200 1438
INFO 2026-04-25 17:37:39,274 autoreload 23692 16036 C:\Postgres\ERP-8AMPERIOS\operaciones\models.py changed, reloading.
INFO 2026-04-25 17:37:42,812 autoreload 5900 12276 Watching for file changes with StatReloader
INFO 2026-04-25 17:37:51,940 autoreload 5900 12276 C:\Postgres\ERP-8AMPERIOS\operaciones\serializers.py changed, reloading.
INFO 2026-04-25 17:37:53,394 autoreload 21188 28088 Watching for file changes with StatReloader
INFO 2026-04-25 17:37:57,224 autoreload 21188 28088 C:\Postgres\ERP-8AMPERIOS\operaciones\serializers.py changed, reloading.
INFO 2026-04-25 17:37:58,685 autoreload 27128 27380 Watching for file changes with StatReloader
INFO 2026-04-25 17:38:02,713 autoreload 27128 27380 C:\Postgres\ERP-8AMPERIOS\operaciones\views.py changed, reloading.
INFO 2026-04-25 17:38:04,075 autoreload 18796 26680 Watching for file changes with StatReloader
INFO 2026-04-25 17:38:08,250 autoreload 18796 26680 C:\Postgres\ERP-8AMPERIOS\operaciones\views.py changed, reloading.
INFO 2026-04-25 17:38:10,085 autoreload 10412 27792 Watching for file changes with StatReloader
INFO 2026-04-25 17:38:15,350 autoreload 10412 27792 C:\Postgres\ERP-8AMPERIOS\operaciones\urls.py changed, reloading.
INFO 2026-04-25 17:38:16,942 autoreload 25620 19380 Watching for file changes with StatReloader
INFO 2026-04-25 17:38:20,664 autoreload 25620 19380 C:\Postgres\ERP-8AMPERIOS\operaciones\urls.py changed, reloading.
INFO 2026-04-25 17:38:22,057 autoreload 21452 21344 Watching for file changes with StatReloader
